市辖区,360101,2
东湖区,360102,2
西湖区,360103,2
青云谱区,360104,2
湾里区,360105,2
青山湖区,360111,2
新建区,360112,2
南昌县,360121,2
安义县,360123,2
进贤县,360124,2
景德镇市,360200,1
市辖区,360201,2
昌江区,360202,2
珠山区,360203,2
浮梁县,360222,2
乐平市,360281,2
萍乡市,360300,1
市辖区,360301,2
安源区,360302,2
湘东区,360313,2
莲花县,360321,2
上栗县,360322,2
芦溪县,360323,2
九江市,360400,1
市辖区,360401,2
濂溪区,360402,2
浔阳区,360403,2
九江县,360421,2
武宁县,360423,2
修水县,360424,2
永修县,360425,2
德安县,360426,2
都昌县,360428,2
湖口县,360429,2
彭泽县,360430,2
瑞昌市,360481,2
共青城市,360482,2
庐山市,360483,2
新余市,360500,1
市辖区,360501,2
渝水区,360502,2
分宜县,360521,2
鹰潭市,360600,1
市辖区,360601,2
月湖区,360602,2
余江县,360622,2
贵溪市,360681,2
赣州市,360700,1
市辖区,360701,2
章贡区,360702,2
南康区,360703,2
赣县,360721,2
信丰县,360722,2
大余县,360723,2
上犹县,360724,2
崇义县,360725,2
安远县,360726,2
龙南县,360727,2
定南县,360728,2
全南县,360729,2
宁都县,360730,2
于都县,360731,2
兴国县,360732,2
会昌县,360733,2
寻乌县,360734,2
石城县,360735,2
瑞金市,360781,2
吉安市,360800,1
市辖区,360801,2
吉州区,360802,2
青原区,360803,2
吉安县,360821,2
吉水县,360822,2
峡江县,360823,2
新干县,360824,2
永丰县,360825,2
泰和县,360826,2
遂川县,360827,2
万安县,360828,2
安福县,360829,2
永新县,360830,2
井冈山市,360881,2
宜春市,360900,1
市辖区,360901,2
袁州区,360902,2
奉新县,360921,2
万载县,360922,2
上高县,360923,2
宜丰县,360924,2
靖安县,360925,2
铜鼓县,360926,2
丰城市,360981,2
樟树市,360982,2
高安市,360983,2
抚州市,361000,1
市辖区,361001,2
临川区,361002,2
南城县,361021,2
黎川县,361022,2
南丰县,361023,2
崇仁县,361024,2
乐安县,361025,2
宜黄县,361026,2
金溪县,361027,2
资溪县,361028,2
东乡县,361029,2
广昌县,361030,2
上饶市,361100,1
市辖区,361101,2
信州区,361102,2
广丰区,361103,2
上饶县,361121,2
玉山县,361123,2
铅山县,361124,2
横峰县,361125,2
弋阳县,361126,2
余干县,361127,2
鄱阳县,361128,2
万年县,361129,2
婺源县,361130,2
德兴市,361181,2
山东省,370000,0
济南市,370100,1
市辖区,370101,2
历下区,370102,2
市中区,370103,2
槐荫区,370104,2
天桥区,370105,2
历城区,370112,2
长清区,370113,2
平阴县,370124,2
济阳县,370125,2
商河县,370126,2
章丘市,370181,2
青岛市,370200,1
市辖区,370201,2
市南区,370202,2
市北区,370203,2
黄岛区,370211,2
崂山区,370212,2
李沧区,370213,2
城阳区,370214,2
胶州市,370281,2
即墨市,370282,2
平度市,370283,2
莱西市,370285,2
淄博市,370300,1
市辖区,370301,2
淄川区,370302,2
张店区,370303,2
博山区,370304,2
临淄区,370305,2
周村区,370306,2
桓台县,370321,2
高青县,370322,2
沂源县,370323,2
枣庄市,370400,1
市辖区,370401,2
市中区,370402,2
薛城区,370403,2
峄城区,370404,2
台儿庄区,370405,2
山亭区,370406,2
滕州市,370481,2
东营市,370500,1
市辖区,370501,2
东营区,370502,2
河口区,370503,2
垦利区,370505,2
利津县,370522,2
广饶县,370523,2
烟台市,370600,1
市辖区,370601,2
芝罘区,370602,2
福山区,370611,2
牟平区,370612,2
莱山区,370613,2
长岛县,370634,2
龙口市,370681,2
莱阳市,370682,2
莱州市,370683,2
蓬莱市,370684,2
招远市,370685,2
栖霞市,370686,2
海阳市,370687,2
潍坊市,370700,1
市辖区,370701,2
潍城区,370702,2
寒亭区,370703,2
坊子区,370704,2
奎文区,370705,2
临朐县,370724,2
昌乐县,370725,2
青州市,370781,2
诸城市,370782,2
寿光市,370783,2
安丘市,370784,2
高密市,370785,2
昌邑市,370786,2
济宁市,370800,1
市辖区,370801,2
任城区,370811,2
兖州区,370812,2
微山县,370826,2
鱼台县,370827,2
金乡县,370828,2
嘉祥县,370829,2
汶上县,370830,2
泗水县,370831,2
梁山县,370832,2
曲阜市,370881,2
邹城市,370883,2
泰安市,370900,1
市辖区,370901,2
泰山区,370902,2
岱岳区,370911,2
宁阳县,370921,2
东平县,370923,2
新泰市,370982,2
肥城市,370983,2
威海市,371000,1
市辖区,371001,2
环翠区,371002,2
文登区,371003,2
荣成市,371082,2
乳山市,371083,2
日照市,371100,1
市辖区,371101,2
东港区,371102,2
岚山区,371103,2
五莲县,371121,2
莒县,371122,2
莱芜市,371200,1
市辖区,371201,2
莱城区,371202,2
钢城区,371203,2
临沂市,371300,1
市辖区,371301,2
兰山区,371302,2
罗庄区,371311,2
河东区,371312,2
沂南县,371321,2
郯城县,371322,2
沂水县,371323,2
兰陵县,371324,2
费县,371325,2
平邑县,371326,2
莒南县,371327,2
蒙阴县,371328,2
临沭县,371329,2
德州市,371400,1
市辖区,371401,2
德城区,371402,2
陵城区,371403,2
宁津县,371422,2
庆云县,371423,2
临邑县,371424,2
齐河县,371425,2
平原县,371426,2
夏津县,371427,2
武城县,371428,2
乐陵市,371481,2
禹城市,371482,2
聊城市,371500,1
市辖区,371501,2
东昌府区,371502,2
阳谷县,371521,2
莘县,371522,2
茌平县,371523,2
东阿县,371524,2
冠县,371525,2
高唐县,371526,2
临清市,371581,2
滨州市,371600,1
市辖区,371601,2
滨城区,371602,2
沾化区,371603,2
惠民县,371621,2
阳信县,371622,2
无棣县,371623,2
博兴县,371625,2
邹平县,371626,2
菏泽市,371700,1
市辖区,371701,2
牡丹区,371702,2
定陶区,371703,2
曹县,371721,2
单县,371722,2
成武县,371723,2
巨野县,371724,2
郓城县,371725,2
鄄城县,371726,2
东明县,371728,2
河南省,410000,0
郑州市,410100,1
市辖区,410101,2
中原区,410102,2
二七区,410103,2
管城回族区,410104,2
金水区,410105,2
上街区,410106,2
惠济区,410108,2
中牟县,410122,2
巩义市,410181,2
荥阳市,410182,2
新密市,410183,2
新郑市,410184,2
登封市,410185,2
开封市,410200,1
市辖区,410201,2
龙亭区,410202,2
顺河回族区,410203,2
鼓楼区,410204,2
禹王台区,410205,2
金明区,410211,2
祥符区,410212,2
杞县,410221,2
通许县,410222,2
尉氏县,410223,2
兰考县,410225,2
洛阳市,410300,1
市辖区,410301,2
老城区,410302,2
西工区,410303,2
瀍河回族区,410304,2
涧西区,410305,2
吉利区,410306,2
洛龙区,410311,2
孟津县,410322,2
新安县,410323,2
栾川县,410324,2
嵩县,410325,2
汝阳县,410326,2
宜阳县,410327,2
洛宁县,410328,2
伊川县,410329,2
偃师市,410381,2
平顶山市,410400,1
市辖区,410401,2
新华区,410402,2
卫东区,410403,2
石龙区,410404,2
湛河区,410411,2
宝丰县,410421,2
叶县,410422,2
鲁山县,410423,2
郏县,410425,2
舞钢市,410481,2
汝州市,410482,2
安阳市,410500,1
市辖区,410501,2
文峰区,410502,2
北关区,410503,2
殷都区,410505,2
龙安区,410506,2
安阳县,410522,2
汤阴县,410523,2
滑县,410526,2
内黄县,410527,2
林州市,410581,2
鹤壁市,410600,1
市辖区,410601,2
鹤山区,410602,2
山城区,410603,2
淇滨区,410611,2
浚县,410621,2
淇县,410622,2
新乡市,410700,1
市辖区,410701,2
红旗区,410702,2
卫滨区,410703,2
凤泉区,410704,2
牧野区,410711,2
新乡县,410721,2
获嘉县,410724,2
原阳县,410725,2
延津县,410726,2
封丘县,410727,2
长垣县,410728,2
卫辉市,410781,2
辉县市,410782,2
焦作市,410800,1
市辖区,410801,2
解放区,410802,2
中站区,410803,2
马村区,410804,2
山阳区,410811,2
修武县,410821,2
博爱县,410822,2
武陟县,410823,2
温县,410825,2
沁阳市,410882,2
孟州市,410883,2
濮阳市,410900,1
市辖区,410901,2
华龙区,410902,2
清丰县,410922,2
南乐县,410923,2
范县,410926,2
台前县,410927,2
濮阳县,410928,2
许昌市,411000,1
市辖区,411001,2
魏都区,411002,2
许昌县,411023,2
鄢陵县,411024,2
襄城县,411025,2
禹州市,411081,2
长葛市,411082,2
漯河市,411100,1
市辖区,411101,2
源汇区,411102,2
郾城区,411103,2
召陵区,411104,2
舞阳县,411121,2
临颍县,411122,2
三门峡市,411200,1
市辖区,411201,2
湖滨区,411202,2
陕州区,411203,2
渑池县,411221,2
卢氏县,411224,2
义马市,411281,2
灵宝市,411282,2
南阳市,411300,1
市辖区,411301,2
宛城区,411302,2
卧龙区,411303,2
南召县,411321,2
方城县,411322,2
西峡县,411323,2
镇平县,411324,2
内乡县,411325,2
淅川县,411326,2
社旗县,411327,2
唐河县,411328,2
新野县,411329,2
桐柏县,411330,2
邓州市,411381,2
商丘市,411400,1
市辖区,411401,2
梁园区,411402,2
睢阳区,411403,2
民权县,411421,2
睢县,411422,2
宁陵县,411423,2
柘城县,411424,2
虞城县,411425,2
夏邑县,411426,2
永城市,411481,2
信阳市,411500,1
市辖区,411501,2
浉河区,411502,2
平桥区,411503,2
罗山县,411521,2
光山县,411522,2
新县,411523,2
商城县,411524,2
固始县,411525,2
潢川县,411526,2
淮滨县,411527,2
息县,411528,2
周口市,411600,1
市辖区,411601,2
川汇区,411602,2
扶沟县,411621,2
西华县,411622,2
商水县,411623,2
沈丘县,411624,2
郸城县,411625,2
淮阳县,411626,2
太康县,411627,2
鹿邑县,411628,2
项城市,411681,2
驻马店市,411700,1
市辖区,411701,2
驿城区,411702,2
西平县,411721,2
上蔡县,411722,2
平舆县,411723,2
正阳县,411724,2
确山县,411725,2
泌阳县,411726,2
汝南县,411727,2
遂平县,411728,2
新蔡县,411729,2
省直辖县级行政区划,419000,1
济源市,419001,2
湖北省,420000,0
武汉市,420100,1
市辖区,420101,2
江岸区,420102,2
江汉区,420103,2
硚口区,420104,2
汉阳区,420105,2
武昌区,420106,2
青山区,420107,2
洪山区,420111,2
东西湖区,420112,2
汉南区,420113,2
蔡甸区,420114,2
江夏区,420115,2
黄陂区,420116,2
新洲区,420117,2
黄石市,420200,1
市辖区,420201,2
黄石港区,420202,2
西塞山区,420203,2
下陆区,420204,2
铁山区,420205,2
阳新县,420222,2
大冶市,420281,2
十堰市,420300,1
市辖区,420301,2
茅箭区,420302,2
张湾区,420303,2
郧阳区,420304,2
郧西县,420322,2
竹山县,420323,2
竹溪县,420324,2
房县,420325,2
丹江口市,420381,2
宜昌市,420500,1
市辖区,420501,2
西陵区,420502,2
伍家岗区,420503,2
点军区,420504,2
猇亭区,420505,2
夷陵区,420506,2
远安县,420525,2
兴山县,420526,2
秭归县,420527,2
长阳土家族自治县,420528,2
五峰土家族自治县,420529,2
宜都市,420581,2
当阳市,420582,2
枝江市,420583,2
襄阳市,420600,1
市辖区,420601,2
襄城区,420602,2
樊城区,420606,2
襄州区,420607,2
南漳县,420624,2
谷城县,420625,2
保康县,420626,2
老河口市,420682,2
枣阳市,420683,2
宜城市,420684,2
鄂州市,420700,1
市辖区,420701,2
梁子湖区,420702,2
华容区,420703,2
鄂城区,420704,2
荆门市,420800,1
市辖区,420801,2
东宝区,420802,2
掇刀区,420804,2
京山县,420821,2
沙洋县,420822,2
钟祥市,420881,2
孝感市,420900,1
市辖区,420901,2
孝南区,420902,2
孝昌县,420921,2
大悟县,420922,2
云梦县,420923,2
应城市,420981,2
安陆市,420982,2
汉川市,420984,2
荆州市,421000,1
市辖区,421001,2
沙市区,421002,2
荆州区,421003,2
公安县,421022,2
监利县,421023,2
江陵县,421024,2
石首市,421081,2
洪湖市,421083,2
松滋市,421087,2
黄冈市,421100,1
市辖区,421101,2
黄州区,421102,2
团风县,421121,2
红安县,421122,2
罗田县,421123,2
英山县,421124,2
浠水县,421125,2
蕲春县,421126,2
黄梅县,421127,2
麻城市,421181,2
武穴市,421182,2
咸宁市,421200,1
市辖区,421201,2
咸安区,421202,2
嘉鱼县,421221,2
通城县,421222,2
崇阳县,421223,2
通山县,421224,2
赤壁市,421281,2
随州市,421300,1
市辖区,421301,2
曾都区,421303,2
随县,421321,2
广水市,421381,2
恩施土家族苗族自治州,422800,1
恩施市,422801,2
利川市,422802,2
建始县,422822,2
巴东县,422823,2
宣恩县,422825,2
咸丰县,422826,2
来凤县,422827,2
鹤峰县,422828,2
省直辖县级行政区划,429000,1
仙桃市,429004,2
潜江市,429005,2
天门市,429006,2
神农架林区,429021,2
湖南省,430000,0
长沙市,430100,1
市辖区,430101,2
芙蓉区,430102,2
天心区,430103,2
岳麓区,430104,2
开福区,430105,2
雨花区,430111,2
望城区,430112,2
长沙县,430121,2
宁乡县,430124,2
浏阳市,430181,2
株洲市,430200,1
市辖区,430201,2
荷塘区,430202,2
芦淞区,430203,2
石峰区,430204,2
天元区,430211,2
株洲县,430221,2
攸县,430223,2
茶陵县,430224,2
炎陵县,430225,2
醴陵市,430281,2
湘潭市,430300,1
市辖区,430301,2
雨湖区,430302,2
岳塘区,430304,2
湘潭县,430321,2
湘乡市,430381,2
韶山市,430382,2
衡阳市,430400,1
市辖区,430401,2
珠晖区,430405,2
雁峰区,430406,2
石鼓区,430407,2
蒸湘区,430408,2
南岳区,430412,2
衡阳县,430421,2
衡南县,430422,2
衡山县,430423,2
衡东县,430424,2
祁东县,430426,2
耒阳市,430481,2
常宁市,430482,2
邵阳市,430500,1
市辖区,430501,2
双清区,430502,2
大祥区,430503,2
北塔区,430511,2
邵东县,430521,2
新邵县,430522,2
邵阳县,430523,2
隆回县,430524,2
洞口县,430525,2
绥宁县,430527,2
新宁县,430528,2
城步苗族自治县,430529,2
武冈市,430581,2
岳阳市,430600,1
市辖区,430601,2
岳阳楼区,430602,2
云溪区,430603,2
君山区,430611,2
岳阳县,430621,2
华容县,430623,2
湘阴县,430624,2
平江县,430626,2
汨罗市,430681,2
临湘市,430682,2
常德市,430700,1
市辖区,430701,2
武陵区,430702,2
鼎城区,430703,2
安乡县,430721,2
汉寿县,430722,2
澧县,430723,2
临澧县,430724,2
桃源县,430725,2
石门县,430726,2
津市市,430781,2
张家界市,430800,1
市辖区,430801,2
永定区,430802,2
武陵源区,430811,2
慈利县,430821,2
桑植县,430822,2
益阳市,430900,1
市辖区,430901,2
资阳区,430902,2
赫山区,430903,2
南县,430921,2
桃江县,430922,2
安化县,430923,2
沅江市,430981,2
郴州市,431000,1
市辖区,431001,2
北湖区,431002,2
苏仙区,431003,2
桂阳县,431021,2
宜章县,431022,2
永兴县,431023,2
嘉禾县,431024,2
临武县,431025,2
汝城县,431026,2
桂东县,431027,2
安仁县,431028,2
资兴市,431081,2
永州市,431100,1
市辖区,431101,2
零陵区,431102,2
冷水滩区,431103,2
祁阳县,431121,2
东安县,431122,2
双牌县,431123,2
道县,431124,2
江永县,431125,2
宁远县,431126,2
蓝山县,431127,2
新田县,431128,2
江华瑶族自治县,431129,2
怀化市,431200,1
市辖区,431201,2
鹤城区,431202,2
中方县,431221,2
沅陵县,431222,2
辰溪县,431223,2
溆浦县,431224,2
会同县,431225,2
麻阳苗族自治县,431226,2
新晃侗族自治县,431227,2
芷江侗族自治县,431228,2
靖州苗族侗族自治县,431229,2
通道侗族自治县,431230,2
洪江市,431281,2
娄底市,431300,1
市辖区,431301,2
娄星区,431302,2
双峰县,431321,2
新化县,431322,2
冷水江市,431381,2
涟源市,431382,2
湘西土家族苗族自治州,433100,1
吉首市,433101,2
泸溪县,433122,2
凤凰县,433123,2
花垣县,433124,2
保靖县,433125,2
古丈县,433126,2
永顺县,433127,2
龙山县,433130,2
广东省,440000,0
广州市,440100,1
市辖区,440101,2
荔湾区,440103,2
越秀区,440104,2
海珠区,440105,2
天河区,440106,2
白云区,440111,2
黄埔区,440112,2
番禺区,440113,2
花都区,440114,2
南沙区,440115,2
从化区,440117,2
增城区,440118,2
韶关市,440200,1
市辖区,440201,2
武江区,440203,2
浈江区,440204,2
曲江区,440205,2
始兴县,440222,2
仁化县,440224,2
翁源县,440229,2
乳源瑶族自治县,440232,2
新丰县,440233,2
乐昌市,440281,2
南雄市,440282,2
深圳市,440300,1
市辖区,440301,2
罗湖区,440303,2
福田区,440304,2
南山区,440305,2
宝安区,440306,2
龙岗区,440307,2
盐田区,440308,2
珠海市,440400,1
市辖区,440401,2
香洲区,440402,2
斗门区,440403,2
金湾区,440404,2
汕头市,440500,1
市辖区,440501,2
龙湖区,440507,2
金平区,440511,2
濠江区,440512,2
潮阳区,440513,2
潮南区,440514,2
澄海区,440515,2
南澳县,440523,2
佛山市,440600,1
市辖区,440601,2
禅城区,440604,2
南海区,440605,2
顺德区,440606,2
三水区,440607,2
高明区,440608,2
江门市,440700,1
市辖区,440701,2
蓬江区,440703,2
江海区,440704,2
新会区,440705,2
台山市,440781,2
开平市,440783,2
鹤山市,440784,2
恩平市,440785,2
湛江市,440800,1
市辖区,440801,2
赤坎区,440802,2
霞山区,440803,2
坡头区,440804,2
麻章区,440811,2
遂溪县,440823,2
徐闻县,440825,2
廉江市,440881,2
雷州市,440882,2
吴川市,440883,2
茂名市,440900,1
市辖区,440901,2
茂南区,440902,2
电白区,440904,2
高州市,440981,2
化州市,440982,2
信宜市,440983,2
肇庆市,441200,1
市辖区,441201,2
端州区,441202,2
鼎湖区,441203,2
高要区,441204,2
广宁县,441223,2
怀集县,441224,2
封开县,441225,2
德庆县,441226,2
四会市,441284,2
惠州市,441300,1
市辖区,441301,2
惠城区,441302,2
惠阳区,441303,2
博罗县,441322,2
惠东县,441323,2
龙门县,441324,2
梅州市,441400,1
市辖区,441401,2
梅江区,441402,2
梅县区,441403,2
大埔县,441422,2
丰顺县,441423,2
五华县,441424,2
平远县,441426,2
蕉岭县,441427,2
兴宁市,441481,2
汕尾市,441500,1
市辖区,441501,2
城区,441502,2
海丰县,441521,2
陆河县,441523,2
陆丰市,441581,2
河源市,441600,1
市辖区,441601,2
源城区,441602,2
紫金县,441621,2
龙川县,441622,2
连平县,441623,2
和平县,441624,2
东源县,441625,2
阳江市,441700,1
市辖区,441701,2
江城区,441702,2
阳东区,441704,2
阳西县,441721,2
阳春市,441781,2
清远市,441800,1
市辖区,441801,2
清城区,441802,2
清新区,441803,2
佛冈县,441821,2
阳山县,441823,2
连山壮族瑶族自治县,441825,2
连南瑶族自治县,441826,2
英德市,441881,2
连州市,441882,2
东莞市,441900,1
中山市,442000,1
潮州市,445100,1
市辖区,445101,2
湘桥区,445102,2
潮安区,445103,2
饶平县,445122,2
揭阳市,445200,1
市辖区,445201,2
榕城区,445202,2
揭东区,445203,2
揭西县,445222,2
惠来县,445224,2
普宁市,445281,2
云浮市,445300,1
市辖区,445301,2
云城区,445302,2
云安区,445303,2
新兴县,445321,2
郁南县,445322,2
罗定市,445381,2
广西壮族自治区,450000,0
南宁市,450100,1
市辖区,450101,2
兴宁区,450102,2
青秀区,450103,2
江南区,450105,2
西乡塘区,450107,2
良庆区,450108,2
邕宁区,450109,2
武鸣区,450110,2
隆安县,450123,2
马山县,450124,2
上林县,450125,2
宾阳县,450126,2
横县,450127,2
柳州市,450200,1
市辖区,450201,2
城中区,450202,2
鱼峰区,450203,2
柳南区,450204,2
柳北区,450205,2
柳江区,450206,2
柳城县,450222,2
鹿寨县,450223,2
融安县,450224,2
融水苗族自治县,450225,2
三江侗族自治县,450226,2
桂林市,450300,1
市辖区,450301,2
秀峰区,450302,2
叠彩区,450303,2
象山区,450304,2
七星区,450305,2
雁山区,450311,2
临桂区,450312,2
阳朔县,450321,2
灵川县,450323,2
全州县,450324,2
兴安县,450325,2
永福县,450326,2
灌阳县,450327,2
龙胜各族自治县,450328,2
资源县,450329,2
平乐县,450330,2
荔浦县,450331,2
恭城瑶族自治县,450332,2
梧州市,450400,1
市辖区,450401,2
万秀区,450403,2
长洲区,450405,2
龙圩区,450406,2
苍梧县,450421,2
藤县,450422,2
蒙山县,450423,2
岑溪市,450481,2
北海市,450500,1
市辖区,450501,2
海城区,450502,2
银海区,450503,2
铁山港区,450512,2
合浦县,450521,2
防城港市,450600,1
市辖区,450601,2
港口区,450602,2
防城区,450603,2
上思县,450621,2
东兴市,450681,2
钦州市,450700,1
市辖区,450701,2
钦南区,450702,2
钦北区,450703,2
灵山县,450721,2
浦北县,450722,2
贵港市,450800,1
市辖区,450801,2
港北区,450802,2
港南区,450803,2
覃塘区,450804,2
平南县,450821,2
桂平市,450881,2
玉林市,450900,1
市辖区,450901,2
玉州区,450902,2
福绵区,450903,2
容县,450921,2
陆川县,450922,2
博白县,450923,2
兴业县,450924,2
北流市,450981,2
百色市,451000,1
市辖区,451001,2
右江区,451002,2
田阳县,451021,2
田东县,451022,2
平果县,451023,2
德保县,451024,2
那坡县,451026,2
凌云县,451027,2
乐业县,451028,2
田林县,451029,2
西林县,451030,2
隆林各族自治县,451031,2
靖西市,451081,2
贺州市,451100,1
市辖区,451101,2
八步区,451102,2
平桂区,451103,2
昭平县,451121,2
钟山县,451122,2
富川瑶族自治县,451123,2
河池市,451200,1
市辖区,451201,2
金城江区,451202,2
南丹县,451221,2
天峨县,451222,2
凤山县,451223,2
东兰县,451224,2
罗城仫佬族自治县,451225,2
环江毛南族自治县,451226,2
巴马瑶族自治县,451227,2
都安瑶族自治县,451228,2
大化瑶族自治县,451229,2
宜州市,451281,2
来宾市,451300,1
市辖区,451301,2
兴宾区,451302,2
忻城县,451321,2
象州县,451322,2
武宣县,451323,2
金秀瑶族自治县,451324,2
合山市,451381,2
崇左市,451400,1
市辖区,451401,2
江州区,451402,2
扶绥县,451421,2
宁明县,451422,2
龙州县,451423,2
大新县,451424,2
天等县,451425,2
凭祥市,451481,2
海口市,460100,1
市辖区,460101,2
秀英区,460105,2
龙华区,460106,2
琼山区,460107,2
美兰区,460108,2
三亚市,460200,1
市辖区,460201,2
海棠区,460202,2
吉阳区,460203,2
天涯区,460204,2
崖州区,460205,2
三沙市,460300,1
儋州市,460400,1
省直辖县级行政区划,469000,1
五指山市,469001,2
琼海市,469002,2
文昌市,469005,2
万宁市,469006,2
东方市,469007,2
定安县,469021,2
屯昌县,469022,2
澄迈县,469023,2
临高县,469024,2
白沙黎族自治县,469025,2
昌江黎族自治县,469026,2
乐东黎族自治县,469027,2
陵水黎族自治县,469028,2
保亭黎族苗族自治县,469029,2
琼中黎族苗族自治县,469030,2
重庆市,500000,0
市辖区,500100,1
万州区,500101,2
涪陵区,500102,2
渝中区,500103,2
大渡口区,500104,2
江北区,500105,2
沙坪坝区,500106,2
九龙坡区,500107,2
南岸区,500108,2
北碚区,500109,2
綦江区,500110,2
大足区,500111,2
渝北区,500112,2
巴南区,500113,2
黔江区,500114,2
长寿区,500115,2
江津区,500116,2
合川区,500117,2
永川区,500118,2
南川区,500119,2
璧山区,500120,2
铜梁区,500151,2
潼南区,500152,2
荣昌区,500153,2
开州区,500154,2
县,500200,1
梁平县,500228,2
城口县,500229,2
丰都县,500230,2
垫江县,500231,2
武隆县,500232,2
忠县,500233,2
云阳县,500235,2
奉节县,500236,2
巫山县,500237,2
巫溪县,500238,2
石柱土家族自治县,500240,2
秀山土家族苗族自治县,500241,2
酉阳土家族苗族自治县,500242,2
彭水苗族土家族自治县,500243,2
四川省,510000,0
成都市,510100,1
市辖区,510101,2
锦江区,510104,2
青羊区,510105,2
金牛区,510106,2
武侯区,510107,2
成华区,510108,2
龙泉驿区,510112,2
青白江区,510113,2
新都区,510114,2
温江区,510115,2
双流区,510116,2
金堂县,510121,2
郫县,510124,2
大邑县,510129,2
蒲江县,510131,2
新津县,510132,2
都江堰市,510181,2
彭州市,510182,2
邛崃市,510183,2
崇州市,510184,2
简阳市,510185,2
自贡市,510300,1
市辖区,510301,2
自流井区,510302,2
贡井区,510303,2
大安区,510304,2
沿滩区,510311,2
荣县,510321,2
富顺县,510322,2
攀枝花市,510400,1
市辖区,510401,2
东区,510402,2
西区,510403,2
仁和区,510411,2
米易县,510421,2
盐边县,510422,2
泸州市,510500,1
市辖区,510501,2
江阳区,510502,2
纳溪区,510503,2
龙马潭区,510504,2
泸县,510521,2
合江县,510522,2
叙永县,510524,2
古蔺县,510525,2
德阳市,510600,1
市辖区,510601,2
旌阳区,510603,2
中江县,510623,2
罗江县,510626,2
广汉市,510681,2
什邡市,510682,2
绵竹市,510683,2
绵阳市,510700,1
市辖区,510701,2
涪城区,510703,2
游仙区,510704,2
安州区,510705,2
三台县,510722,2
盐亭县,510723,2
梓潼县,510725,2
北川羌族自治县,510726,2
平武县,510727,2
江油市,510781,2
广元市,510800,1
市辖区,510801,2
利州区,510802,2
昭化区,510811,2
朝天区,510812,2
旺苍县,510821,2
青川县,510822,2
剑阁县,510823,2
苍溪县,510824,2
遂宁市,510900,1
市辖区,510901,2
船山区,510903,2
安居区,510904,2
蓬溪县,510921,2
射洪县,510922,2
大英县,510923,2
内江市,511000,1
市辖区,511001,2
市中区,511002,2
东兴区,511011,2
威远县,511024,2
资中县,511025,2
隆昌县,511028,2
乐山市,511100,1
市辖区,511101,2
市中区,511102,2
沙湾区,511111,2
五通桥区,511112,2
金口河区,511113,2
犍为县,511123,2
井研县,511124,2
夹江县,511126,2
沐川县,511129,2
峨边彝族自治县,511132,2
马边彝族自治县,511133,2
峨眉山市,511181,2
南充市,511300,1
市辖区,511301,2
顺庆区,511302,2
高坪区,511303,2
嘉陵区,511304,2
南部县,511321,2
营山县,511322,2
蓬安县,511323,2
仪陇县,511324,2
西充县,511325,2
阆中市,511381,2
眉山市,511400,1
市辖区,511401,2
东坡区,511402,2
彭山区,511403,2
仁寿县,511421,2
洪雅县,511423,2
丹棱县,511424,2
青神县,511425,2
宜宾市,511500,1
市辖区,511501,2
翠屏区,511502,2
南溪区,511503,2
宜宾县,511521,2
江安县,511523,2
长宁县,511524,2
高县,511525,2
珙县,511526,2
筠连县,511527,2
兴文县,511528,2
屏山县,511529,2
广安市,511600,1
市辖区,511601,2
广安区,511602,2
前锋区,511603,2
岳池县,511621,2
武胜县,511622,2
邻水县,511623,2
华蓥市,511681,2
达州市,511700,1
市辖区,511701,2
通川区,511702,2
达川区,511703,2
宣汉县,511722,2
开江县,511723,2
大竹县,511724,2
渠县,511725,2
万源市,511781,2
雅安市,511800,1
市辖区,511801,2
雨城区,511802,2
名山区,511803,2
荥经县,511822,2
汉源县,511823,2
石棉县,511824,2
天全县,511825,2
芦山县,511826,2
宝兴县,511827,2
巴中市,511900,1
市辖区,511901,2
巴州区,511902,2
恩阳区,511903,2
通江县,511921,2
南江县,511922,2
平昌县,511923,2
资阳市,512000,1
市辖区,512001,2
雁江区,512002,2
安岳县,512021,2
乐至县,512022,2
阿坝藏族羌族自治州,513200,1
马尔康市,513201,2
汶川县,513221,2
理县,513222,2
茂县,513223,2
松潘县,513224,2
九寨沟县,513225,2
金川县,513226,2
小金县,513227,2
黑水县,513228,2
壤塘县,513230,2
阿坝县,513231,2
若尔盖县,513232,2
红原县,513233,2
甘孜藏族自治州,513300,1
康定市,513301,2
泸定县,513322,2
丹巴县,513323,2
九龙县,513324,2
雅江县,513325,2
道孚县,513326,2
炉霍县,513327,2
甘孜县,513328,2
新龙县,513329,2
德格县,513330,2
白玉县,513331,2
石渠县,513332,2
色达县,513333,2
理塘县,513334,2
巴塘县,513335,2
乡城县,513336,2
稻城县,513337,2
得荣县,513338,2
凉山彝族自治州,513400,1
西昌市,513401,2
木里藏族自治县,513422,2
盐源县,513423,2
德昌县,513424,2
会理县,513425,2
会东县,513426,2
宁南县,513427,2
普格县,513428,2
布拖县,513429,2
金阳县,513430,2
昭觉县,513431,2
喜德县,513432,2
冕宁县,513433,2
越西县,513434,2
甘洛县,513435,2
美姑县,513436,2
雷波县,513437,2
贵州省,520000,0
贵阳市,520100,1
市辖区,520101,2
南明区,520102,2
云岩区,520103,2
花溪区,520111,2
乌当区,520112,2
白云区,520113,2
观山湖区,520115,2
开阳县,520121,2
息烽县,520122,2
修文县,520123,2
清镇市,520181,2
